timestamp, # Bytes,# Packets,# Unique Source IPs,# Unique Destination IPs
1417219200, 498006531.46597,6821097.6666667,641392.42569445,4010312.7777778
1417305600, 433945286.09722,6402067.0659722,540491.36805556,3689216.6493056
1417392000, 456719317.98819,7159845.8277778,796439.47708333,4139724.5756944
1417478400, 483052265.53403,7483169.1069444,813720.51527778,4066372.3756944
1417564800, 472093578.85278,7264197.7645833,895778.43472222,4391259.7840278
1417651200, 429547241.95972,6401317.0152778,768313.15069444,4008893.4152778
1417737600, 489096461.38958,7073489.6861111,771009.33680556,4210883.9555556
1417824000, 590595136.43125,7094203.1340278,688230.16875,3897724.0465278
1417910400, 534386396.98611,7435767.6,652008.34930556,4081055.1243056
1417996800, 444350070.07708,7130773.8395833,496305.20138889,4273346.1951389
1418083200, 478372762.56736,7130748.39375,647859.66944444,4103574.74375
1418169600, 472227439.16319,7391464.85,518754.95069445,4023542.4798611
1418256000, 439280313.00972,6734453.6875,173802.55694444,3346495.6631944
1418342400, 409138645.80556,6378995.36875,180487.72291667,3415679.4770833
1418428800, 437619111.78681,6720608.0229167,260312.45902778,3680951.7326389
1418515200, 352012461.76597,5535207.3666667,170270.79722222,3384486.3430556
1418601600, 396007665.91806,5770517.2048611,347011.36944444,3678266.84375
1418688000, 444592395.44167,6176266.7243055,437945.57916667,3954798.7138889
1418774400, 385793523.94167,5874513.7465278,485163.96527778,3677862.2173611
1418860800, 396679561.33194,5936588.5756945,754222.06041667,3838234.6333333
1418947200, 379192081.33819,6054520.6826389,616224.78680556,4074109.0020833
1419033600, 301350087.67014,4792597.3777778,128641.22083333,3052450.88125
1419120000, 384738697.6946,5776162.7919034,121913.01207386,3781485.3444602
1419206400, 386257680.37222,5944830.7826389,531314.43958333,3890178.8784722
1419292800, 378585354.59444,5698148.0041667,491074.86736111,3574646.25625
1419379200, 450264091.42923,6935371.6658933,114296.37354988,3163160.1948956
1419465600, 358869031.30833,6107766.7701389,160129.69930556,3220482.5763889
1419552000, 389419392.40278,6409279.8555556,447991.39583333,3619880.9833333
1419638400, 382694456.02917,6210811.6944445,372166.42638889,3443042.8777778
1419724800, 451539102.20139,6345795.4215278,296202.01319444,3425318.6458333
1419811200, 487491979.98472,6635959.3145833,607729.18472222,3940591.4819444
1419897600, 354762171.79167,5708979.9423611,489626.07916667,3598298.9291667
1419984000, 364190461.89514,5799428.3520833,481711.89722222,3421631.4465278
